,738,938,1068,5,418,618,908,941,51,931,76,921,928,942,4,416,616,57,120,712,101,84,936,940,937,1071,917,91,58,927,933,56,685,714,143,80,47,925,919,288,488,137,27,49,930,1058,765,949,916,77,733,3,160,474,674,31,72,1036,40,66,686,694,677,14,17,82,54,1040,94,683,1053,81,33,46,48,923,89,929,692,701,1002,104,934,53,736,945,725,761,465,665,984,18,60,43,28,99,1022,117,85,1042,8,909,424,624,254,1047,16,blue,day
V26,-22.5475132953467,-22.5211198225083,-21.3793011758255,-20.9270102042542,-20.6084459102034,-20.6084459102034,-24.1849061693829,-26.6054564842997,-21.0473095,-23.556089428523,-20.9705576732982,-23.1248803135609,-24.1243240827906,-21.9209944130311,-21.9534438875632,-20.3897961630935,-20.3897961630935,-22.26813316,-20.6718273970503,-22.4483561930627,-21.8078952288708,-22.4130974552142,-26.3406122407893,-27.1243986870393,-23.9729400913396,-20.8551594505467,-25.2030252779454,-21.1601302604503,-20.6580548105276,-23.0586759895077,-25.7884879606408,-22.5805803287726,-23.6168916642021,-23.6709588987435,-21.5092438505006,-22.1978788235247,-20.9322407630777,-23.9629674870047,-23.3815878814187,-22.1618026209826,-22.1618026209826,-20.8995772693597,-21.1347374959251,-20.6038169614091,-21.8617030106308,-21.2202723308803,-23.1553984444222,-21.3562336751558,-23.0902951158263,-20.4606957155896,-23.0879142084009,-21.9484546435976,-21.5086538336088,-22.3550102521943,-22.3550102521943,-21.7899441079354,-21.3610350505702,-21.625818182176,-20.9759974150749,-21.3525843863101,-22.9227083050564,-23.8384144745411,-22.163913042155,-20.8050120123903,-20.7798612316394,-20.8123757668628,-21.0875951614613,-21.8119734567539,-20.7856380880749,-23.1668760851378,-21.0479221538691,-22.2231129513781,-19.5049362597535,-21.066302677536,-22.0613403805913,-23.125459407912,-20.8092820492352,-23.8821523800271,-21.8204066198059,-22.3094336579876,-20.6694315977417,-21.0622494049064,-23.133322882179,-21.09001199,-23.8370211175007,-21.0591432264314,-22.3133622010982,-22.0586962736608,-22.3042982578012,-22.3042982578012,-20.8498311136536,-21.4895535563164,-21.0864251434763,-21.1601302604503,-22.0045396509806,-21.0782021424134,-20.5228131686955,-21.5788188329472,-22.0045529320125,-20.9120608338087,-20.8927701576854,-23.0848977111973,-20.5881096037901,-20.5881096037901,-20.2548845525519,-21.1332307931702,-20.4568757408707,-17.65,777
V27,-22.6899277523226,-22.9051902211698,-21.5509184308238,-20.9714750975892,-20.6048271564235,-20.6048271564235,-24.606021044876,-26.3679675197918,-21.03658143,-23.5236042197733,-21.1227177111758,-24.3961752883843,-24.3954372804831,-22.1686231811659,-21.5947989911668,-20.3632577936614,-20.3632577936614,-21.71640748,-20.822082359608,-22.6457649843476,-21.7375966314759,-21.840131452893,-26.4828005930656,-26.5118303762327,-25.3605242987328,-21.6558499671949,-25.3602169199389,-21.3605020690426,-20.8889614561858,-24.2085302186094,-26.1807653492408,-23.1214942106157,-23.3829778971522,-23.2857330055554,-21.5754594627518,-22.4571162102248,-21.1168585010229,-23.5028970386159,-23.9346450421351,-22.626327296698,-22.626327296698,-21.3095580504397,-21.1919950621279,-20.6071735404189,-21.9998092595923,-21.3546309387727,-22.8319716798515,-21.1640081005611,-23.5027209770789,-20.5438709277894,-23.6494536079925,-21.2375145796436,-21.575777914498,-21.842521650932,-21.842521650932,-22.0725038843488,-21.1624221980054,-21.5140714103604,-21.1198418158818,-21.5977618247135,-22.1498810964622,-24.2429913966261,-22.1498648346711,-20.663504977276,-21.1640081005611,-20.6615441669464,-20.9255462377836,-22.1796123993963,-20.9154103215411,-23.784523044642,-21.0461835454836,-22.3742166188942,-19.30478935794,-20.9578774498564,-22.2665709120849,-23.4065292352168,-20.6615441669464,-24.0832815002959,-22.1207147861933,-22.6467047029957,-20.9710775531116,-21.2205378556523,-23.1275231281663,-21.55763417,-23.9875076936031,-21.2207614477841,-22.6455263972658,-22.3984733248138,-22.6134368053872,-22.6134368053872,-20.8165916633791,-21.3605020690426,-21.6560045630093,-21.3605020690426,-22.2121761169395,-20.8878200341541,-20.4723817412077,-21.2217946299612,-21.2385703923579,-21.03658143397,-20.2412180072038,-23.2505419548433,-20.3627414331332,-20.3627414331332,-20.1708951790972,-21.6559925714865,-20.6071735404189,-17.54,806
V28,-21.236729553476,-23.3570796339513,-21.3361837789724,-18.0857920990521,-18.1615813080512,-18.1615813080512,-24.4066440961633,-24.7579687799777,-20.61656669,-24.0133417710437,-18.0333797392536,-24.3931037004013,-24.4074040128156,-21.3066082522579,-18.7553146612172,-18.1573286840785,-18.1573286840785,-21.33362821,-17.9186074501553,-21.7633019308432,-18.5928508149031,-19.3125150628711,-26.9689448594168,-26.1616527985599,-25.3259604755497,-21.3303826568157,-24.1102669133005,-20.3540025940666,-20.2972580952212,-24.0845802160457,-25.9946240152574,-23.7785092132552,-22.9975586484512,-21.3632472838961,-18.1495303363013,-22.6725807495852,-19.9494714710483,-23.0849791113143,-23.6974382474404,-22.3824447108585,-22.3824447108585,-17.40603207107,-21.412864407783,-18.6987474072521,-20.9787970506744,-20.6426999292158,-23.8486014384995,-18.4387157227832,-23.2419366373361,-17.326665949879,-21.6290594026295,-19.6547513981278,-18.4989492299389,-22.2503848279134,-22.2503848279134,-19.6642676005378,-18.9928589136783,-21.3867587463364,-18.0891057024964,-21.8174855006384,-21.894894716916,-24.321815737054,-22.1009043968827,-18.605199318819,-18.9621290231596,-18.6431937633943,-20.9019922934112,-22.233755705435,-18.3343545122251,-22.2755697901171,-21.1632377544568,-22.2647808640811,-17.1729425409719,-19.59136835916,-22.6658776969993,-22.7455015260257,-18.6431937633943,-24.0094948294024,-22.1005892936266,-21.7450930875124,-20.6193724840973,-18.4905696293887,-23.0895356271356,-21.46427179,-23.8813755407007,-18.4862371048553,-21.6248440911323,-21.6562836295054,-22.9074100777462,-22.9074100777462,-20.607745623933,-20.4918826578211,-21.3919553937252,-20.4918826578211,-22.2622979941104,-18.7331493216317,-20.4066025141895,-19.3043684271585,-19.6342930105659,-20.6165666895842,-16.8188244754591,-21.6191020367648,-17.6032905563375,-17.6032905563375,-18.4670328228864,-21.3921877387876,-16.9754775927609,-17.57,834
V29,-21.8902546217546,-23.4794518405192,-21.78834223743,-18.3704977508396,-18.581412266412,-18.581412266412,-24.3245628387441,-26.3147828791105,-19.93870012,-24.2980112712681,-18.9255953568693,-23.4794518405192,-25.9344558517645,-20.8710166365154,-20.0799221180449,-18.5810794197648,-18.5810794197648,-19.78240926,-18.3189892893328,-21.9286772089619,-18.1799212339662,-18.9190765635382,-26.8721485839127,-27.0548985101259,-25.4051790843715,-20.1610487827186,-23.6096803097663,-21.0871167783079,-19.6091019803077,-21.7489630670172,-24.4034488310242,-23.8178858917403,-23.7771729539015,-22.0599945171867,-18.0277784886955,-22.8994531821593,-20.7471876880217,-22.6779972803548,-22.9300686140417,-22.5621134832153,-22.5621134832153,-18.0284593773307,-21.6947469072828,-18.5899606509529,-20.3920329945079,-19.0822585504419,-22.4550416414291,-18.3802410337337,-22.6765577231318,-18.4993470201346,-22.0334488141157,-21.5194783941762,-18.3567347732595,-22.3390259522447,-22.3390259522447,-19.8910883204984,-18.3688677887304,-21.6128240822065,-18.3701360655075,-21.9290847602484,-21.9424838504995,-24.3458063663144,-22.0496226007594,-19.8988678917285,-18.4570630700946,-19.1970632316567,-19.900744222444,-21.7930709308633,-18.9231739991703,-22.1664504040204,-19.0223031696846,-22.3361414809383,-18.3721727565134,-19.7211491063897,-22.5058193438985,-23.4716951152475,-19.1933426955051,-23.6420223449383,-22.0485042237165,-21.9305887058602,-19.1851220612935,-18.91588335214,-23.5900674004499,-20.37557081,-23.6639016204083,-18.3595831270463,-21.9276300920123,-21.9698278935539,-23.0708952757432,-23.0708952757432,-19.0862116194505,-20.4331272763373,-20.2258937203021,-21.1576916199755,-22.5061812791445,-18.5846486322014,-19.9673163486454,-18.9821465584397,-18.9510277434167,-18.9680711978368,-17.9295867066366,-22.0339916685941,-18.0180362107884,-18.0180362107884,-18.9988694499272,-20.3065217449871,-18.1490132894268,-17.73,864
V30,-21.3962422210134,-23.717871054713,-17.7136520772344,-17.9023116785564,-18.4168199167107,-18.4168199167107,-23.8416441036776,-26.3508691229016,-17.52310441,-23.1686597084877,-17.9016327234236,-23.3896748282832,-26.7035759249661,-20.9047185087516,-19.6448501709815,-17.9976332691893,-17.9976332691893,-16.97979216,-17.902418071711,-21.5273836529381,-19.0292766921098,-18.0814566598645,-26.6813830944893,-26.487265767434,-25.7123140663702,-18.1707099145598,-24.4969084534942,-21.247563418832,-19.4550985953808,-20.7644182951151,-25.7597356762033,-24.4381791224436,-24.0280099100406,-22.3794394697458,-18.315014206882,-22.8641678779684,-20.9446517528719,-21.9641684481404,-19.5814839463508,-22.8097182163368,-22.8097182163368,-18.3321343549397,-21.9804552751997,-17.9885402165522,-19.9766001644541,-17.9983397716789,-23.01350234733,-19.0303878231881,-20.8261818199926,-18.4052064025134,-21.6946167246311,-21.699129997184,-18.3417832521374,-23.1028698757028,-23.1028698757028,-19.64431811859,-20.4576309544853,-21.9114060441899,-17.902260317304,-20.4610036251614,-22.1640101369735,-24.2508425091475,-22.5069324443215,-20.0375694693927,-17.9016327234236,-19.685453246178,-20.3579878785682,-17.7133445632262,-22.0433173987433,-22.299299897415,-17.9862669724558,-22.3776481032539,-19.4539194863666,-19.115691996871,-21.1934949218051,-22.2320328564196,-17.9897600423921,-21.6352050005694,-22.3059895412395,-21.4991950620458,-18.7548183737142,-18.5733310080703,-23.8291059816167,-19.22808916,-23.4996929832074,-17.9364600997534,-21.4995778776215,-21.5401690294644,-23.2437500647687,-23.2437500647687,-17.9864161179756,-21.0051893220274,-18.1145219468741,-21.1923344792772,-22.5951684229917,-18.3745639111856,-20.0619158081176,-19.0302024339146,-18.3745284872931,-17.984755217471,-17.8390018244538,-21.4997189842368,-17.8778767810924,-17.8778767810924,-19.1161996526093,-18.8591734627238,-17.8962538555702,-17.79,894
V31,-21.5839693211671,-25.3959482018058,-21.3667555997614,-17.6773098525796,-18.628324071184,-18.628324071184,-24.4450714767155,-25.5656887530075,-22.22664301,-24.124902703646,-17.9135632369234,-24.3942961417991,-26.0874504161573,-22.068500633286,-20.3033865441605,-19.1480412898244,-19.1480412898244,-20.46447342,-17.975175660527,-21.494212320459,-17.8011453144719,-17.8011453144719,-26.4820452728914,-26.4820452728914,-26.0874504161573,-23.2140128010323,-25.2578727244073,-22.1740145382355,-22.88476121,-22.804432331792,-25.6029885480477,-25.76702552,-23.0208227131857,-21.6598899657587,-17.6862721573325,-22.8688998642233,-21.2641330388922,-22.804432331792,-21.6664357321893,-22.8645002684048,-22.8645002684048,-17.5343650487762,-21.6378735522292,-21.9079146280562,-21.2374888633866,-21.7491989242617,-23.0167882864792,-18.1732981388938,-22.804432331792,-19.1480412898244,-21.3744989991187,-20.3033865441605,-17.705221775388,-23.3638967961327,-23.3638967961327,-20.2386055828286,-18.4500638313293,-22.7024585251393,-18.4500638313293,-20.5656598478624,-22.0834241869756,-23.4204689068042,-22.6434318377461,-20.3033865441605,-17.9135632369234,-20.4603205479707,-23.43268544,-21.3667555997614,-20.3033865441605,-22.3569288954205,-22.5553057924997,-21.5393499327458,-20.7326081277636,-21.1665786853427,-22.1537241724369,-23.5669491760475,-18.5604198327786,-24.530318099806,-22.0834241869756,-21.4346098666342,-22.2639898633134,-17.8011453144719,-24.0221887723198,-22.88476121,-23.272239707843,-17.8011453144719,-21.4317962522715,-21.7018972216285,-23.1022212478538,-23.1022212478538,-22.2266430078689,-21.5385415121437,-21.77739573,-22.1537241724369,-22.7111845921111,-18.7247755778289,-21.8535053423598,-18.8643695480515,-18.4500638313293,-22.2266430078689,-18.7983305456284,-21.5065514462253,-18.7983305456284,-18.7983305456284,-20.2634608461448,-23.2140128010323,-18.5604198327786,-17.55,924
V32,-22.2182705692569,-25.3143330741002,-23.8179795970101,-17.7019231074863,-21.5599395783171,-21.5599395783171,-23.7909384222312,-25.4862837281261,-23.62512945,-23.6065169762506,-20.2126740446552,-24.4297639109278,-26.1052999249457,-22.340543837755,-22.1529646003358,-20.0858905218419,-20.0858905218419,-21.98692157,-19.6281092687024,-21.8920474336982,-17.3647644276315,-18.0123961744302,-26.4457049899974,-26.5606700187192,-26.4286816825578,-24.8605587474319,-25.5148977705516,-21.9902771089865,-23.5546991784333,-23.483958543973,-25.52884462049,-26.0162288898629,-23.5272186254104,-21.3311715378671,-16.849323809198,-22.9226250985678,-21.7985877027405,-23.9303496290386,-23.780894136031,-22.572333553671,-22.572333553671,-17.0238948114761,-22.0254689369196,-21.5608276109432,-21.8524690613034,-23.0273415716076,-23.3329817351779,-19.100041371769,-24.0655684640919,-20.8797704549401,-21.2362794024005,-22.1523719860114,-17.3610769854553,-23.3795261423799,-23.3795261423799,-20.2139417165158,-21.7088127980706,-23.2618105772114,-21.7074286413097,-20.2602703205012,-22.335219145503,-23.2738274599878,-22.751770274754,-18.4798849593962,-18.4798849593962,-22.0235017638103,-23.5992443070829,-25.0444256787345,-22.3265005797794,-22.6563373390722,-23.4122937513474,-23.0676382461963,-21.4663574415833,-21.8054410958568,-21.9710855233125,-24.5691827716476,-18.7195509250846,-25.9876628661138,-22.6797798039968,-21.8918925782257,-24.0487462667707,-20.2613149240214,-24.7562356250338,-22.53648329,-23.1394371961547,-20.2602930623345,-21.9527708115908,-22.3348838445267,-22.9308870310951,-22.9308870310951,-23.2403795161244,-21.8054410958568,-24.0486153110185,-22.3662930308411,-22.6327451359256,-21.3873713191355,-22.0929917589216,-18.0113222063065,-20.2596656526614,-22.9403468978635,-18.9466477319002,-21.3307111612094,-18.946621118098,-18.946621118098,-21.5600472138859,-24.1794021498243,-19.6282044743148,-17.82,955
V33,-22.6004734211854,-25.6088977356966,-23.4025229389069,-16.9557153842062,-21.8771352889121,-21.8771352889121,-24.1894340365483,-24.6411561456259,-23.1497159,-22.9925628262124,-21.463698673801,-23.8556372550444,-26.2420457152309,-22.5923961214153,-22.5241191859329,-21.1465265633344,-21.1465265633344,-22.05209151,-19.3964520929468,-22.0308504020672,-21.1779043509121,-19.8353783727339,-26.5088584067068,-26.7052654199415,-25.8094707178647,-24.4243274328339,-25.3189775470451,-21.8937281426691,-22.9937445715667,-24.0441210091418,-25.3000150107292,-25.8639497901371,-23.5297362949833,-22.0276126690782,-16.8863174192773,-22.727121624538,-21.781415316761,-24.0448466962395,-24.9876065232618,-22.2591530407827,-22.2591530407827,-16.8866951471716,-22.1502907426913,-22.4002285622173,-22.2322380192584,-23.0194492154573,-23.272667401875,-21.1807282760568,-24.0449971925398,-19.7018841569295,-21.424004544267,-21.910847350347,-16.8899163874747,-23.1256746079964,-23.1256746079964,-21.8749795844254,-22.7917226059811,-23.1594299927006,-21.4653642017716,-21.1801464632152,-22.3212805582738,-23.2259905762746,-22.8082300047416,-21.463698673801,-19.8764301403518,-21.8769149550619,-23.2415362629171,-25.0706955475423,-22.6966412336419,-22.2712460438454,-23.1501252781356,-23.0621841838147,-21.3473184542861,-22.1503571972387,-22.2893028300496,-23.3640048509655,-17.7130982622051,-25.880880281331,-22.7140498775664,-21.9058610156837,-23.7924793424949,-21.9942659153536,-25.340221110512,-21.91329603,-22.8689746157382,-22.2623944688214,-21.9061320603248,-22.3098488722822,-22.7270517217069,-22.7270517217069,-23.7963782655625,-21.822913762549,-23.7201203489815,-22.2897344225185,-22.4492484676476,-22.480011145193,-22.0477260327938,-16.8896904907873,-21.4637215287991,-22.8259434628027,-17.3973619598487,-21.5823536000206,-17.3973885736509,-17.3973885736509,-21.4382065410513,-23.1632951927074,-19.7186681299049,-18,984
V34,-22.7169564712342,-25.1284061372327,-23.3975346686956,-17.1416617105776,-22.1244935470086,-22.1244935470086,-24.1254541162224,-24.0550360983971,-23.28498842,-22.7392530710415,-21.5539546175045,-22.9088342062898,-26.2364920040327,-22.6171631845518,-22.3327296119036,-21.1146061031878,-21.1146061031878,-21.80929562,-17.5172366562346,-21.4940044238401,-21.8137994337642,-22.2917989151298,-26.4702039588892,-26.536469896697,-25.4206838692427,-24.2941353913203,-25.638626144192,-22.0076934013495,-23.191373339258,-23.9743894694896,-25.3985338523764,-24.7335321389244,-23.6727903311408,-22.1520792284493,-16.7551219081206,-22.3969504874459,-21.6807055074786,-24.618922352764,-25.1217968084738,-22.1588173837164,-22.1588173837164,-17.1199760306283,-21.8425894523946,-22.1589109448617,-22.1495452951321,-23.3803072824266,-23.478895808488,-22.6692109050764,-24.6190994730213,-19.9184774812718,-21.2464765389722,-22.0787248288072,-18.6582924777982,-22.8595048456393,-22.8595048456393,-21.8813016470684,-22.6407888061024,-22.5820682175852,-22.380370882564,-21.813755322371,-22.459671451482,-23.0072327005579,-22.6864487419983,-22.0789260478064,-21.8117630020252,-21.8806787390097,-22.7245529803037,-23.8641933692085,-22.4953441047146,-22.5348141469954,-22.8854553930685,-22.8744594746108,-19.919489334851,-21.9367960559745,-21.9370685918676,-23.5688747674014,-20.6566858765837,-25.713099060386,-22.6864370227196,-22.0487764049163,-23.1921191975819,-18.662130641552,-24.619964797238,-21.47117755,-23.0867554216905,-22.3815560693295,-22.0484880432012,-22.5674277407883,-22.4072515610068,-22.4072515610068,-24.0024856572071,-21.8654054808119,-22.8478095319619,-22.0092444356878,-22.3702754932735,-22.3329198707996,-21.5557089095447,-17.1400643659777,-22.292559990678,-22.885561562655,-17.4405903496296,-21.8991195405574,-17.5157922061529,-17.5157922061529,-22.0784791999139,-23.1918206658168,-17.5163741787002,-17.83,1015
V35,-22.819021833176,-25.9481485711214,-23.3707160878425,-22.2603277192317,-21.9781195377412,-21.9781195377412,-24.2353509046017,-23.7088243932099,-23.04600994,-22.7054743273123,-21.1497028634654,-23.1128116701746,-25.0878403862186,-22.7079124762344,-22.2603277192317,-21.0573335753383,-21.0573335753383,-22.89729805,-16.9527401749845,-21.458580409081,-19.5694060242437,-22.2675927618261,-26.4539519585097,-26.3982308976057,-25.0878403862186,-22.4128341148985,-25.5071032115776,-21.7527987476405,-21.83307988,-23.7832909740281,-25.5020807654195,-23.9724084,-23.7925367969602,-22.2299955075839,-17.4843481982706,-22.2076791031767,-21.1200871814844,-23.7832909740281,-25.2214408162195,-21.9826389186735,-21.9826389186735,-17.3918545250107,-21.7279799514487,-21.9826389186735,-22.1279301131988,-23.7398803440506,-23.8324591957619,-22.6076167205644,-24.5133111082986,-18.7265126851558,-21.4205877091319,-21.9970120640235,-21.4839441763612,-22.6817016683205,-22.6817016683205,-21.9781195377412,-21.9282612269886,-22.0578628979793,-22.2603277192317,-22.4706849279803,-22.4259763693455,-22.984767909483,-22.4280532100678,-21.9970120640235,-21.9957916529338,-21.8166309188082,-22.07871921,-23.5783468098878,-22.1821494687814,-22.7434009564123,-22.2943755176688,-22.714065778204,-17.7517049866238,-21.7253444967755,-21.8166309188082,-23.9017058924446,-19.4539095752132,-26.0187725237055,-22.7160966167716,-21.7982256334292,-22.427938837182,-21.9282612269886,-24.2161930223012,-21.27966619,-23.1704689850094,-22.2675927618261,-21.4205877091319,-22.4259763693455,-22.2076791031767,-22.2076791031767,-23.4666024727844,-21.7253444967755,-22.07871921,-21.7253444967755,-22.0120616736919,-22.2178595303365,-21.1086795007509,-17.4843481982706,-22.2675927618261,-22.4367769535194,-16.9527401749845,-21.4659522250919,-17.4522408443471,-17.4522408443471,-21.9781195377412,-23.4666024727844,-18.7265126851558,-17.55,1045
V36,-23.0970403210986,-26.1543722419414,-23.5105298406047,-22.1724138752793,-21.898656986385,-21.898656986385,-24.1787510064486,-23.2961765771858,-22.12721895,-22.1899580979862,-21.8976853321604,-22.5490734119735,-24.5452487817816,-22.608521062715,-22.140350485135,-20.5904204879124,-20.5904204879124,-22.75438763,-17.5947634098322,-21.485890294174,-19.3184769372121,-22.1705608543625,-26.4244031654461,-26.3708998750096,-23.9483770460229,-21.3377208470725,-25.2399571679802,-21.6251376868912,-21.692611070293,-23.0998837510309,-25.6508975810921,-25.1337060420384,-24.1513107271343,-22.1583770893317,-17.5952789883447,-22.0945932478166,-20.6094596294564,-23.7425570515362,-25.988772696522,-22.1278595546123,-22.1278595546123,-19.6925498709353,-21.6137293088963,-21.913049388976,-22.1070146846955,-23.4437603397812,-23.8092344493267,-22.471460314838,-24.2244834476317,-18.4606839338928,-21.6502902984671,-22.1590947431344,-19.3199276527905,-22.4592515087796,-22.4592515087796,-21.9201114018896,-21.1287537929279,-21.8278549653452,-21.9351628520094,-22.3679548620438,-22.8854753391046,-23.247759991923,-23.0984734670376,-22.1597142231049,-21.9349567624451,-21.7291087743099,-21.7317293981908,-23.5445257495867,-22.1278052882534,-22.9892745481433,-21.7316599207461,-22.6299826992718,-18.9315793087987,-21.6156398127596,-21.9207696237564,-23.2952279147098,-20.7855785493857,-25.9554908006858,-23.168618596066,-22.2680224964797,-21.6916274564145,-22.138947890019,-23.7420867246917,-20.65522786,-23.3549506818204,-22.3667775723435,-21.6501859801805,-22.5738698997051,-22.0937112406655,-22.0937112406655,-22.7808020124603,-21.7296678322973,-21.4821883156666,-21.7296678322973,-22.0902106767966,-22.1592279531337,-20.7969096600765,-17.9426554540151,-22.1394457557202,-21.55821222183,-17.3232615967767,-21.6839379292302,-18.5813795519325,-18.5813795519325,-22.1577902747353,-22.779713954913,-18.580571094276,-16.96,1076
V37,-23.31680906655,-23.0517808749399,-21.7040065727317,-22.3597740491347,-22.1226293002959,-22.1226293002959,-24.3679720479253,-22.5956417104577,-21.60864878,-22.4433455801645,-19.3251104838341,-22.0203503190521,-24.465709472419,-22.5936169039895,-21.0574849696728,-19.1348030867506,-19.1348030867506,-20.96749196,-19.3255897262771,-22.4479344643312,-19.7085222381179,-20.026277759846,-27.0025394143985,-25.173054746966,-22.5965094222613,-21.8575374192606,-22.4389560897693,-19.4160843317294,-21.7317389035508,-22.9859202588126,-26.7301964129253,-23.3071239054869,-24.4483167444966,-23.4751308501042,-19.8806955873278,-21.9554420011938,-18.7244314530407,-22.4574712832867,-25.5443621077365,-22.3076074767442,-22.3076074767442,-19.7086815986734,-19.417573542706,-19.9921975903532,-22.1754190300062,-20.9431940032103,-24.2810108163872,-20.1121479587417,-22.535071865537,-18.3663283369189,-22.7753454227279,-20.9413422399191,-20.4967794523947,-22.3130721493276,-22.3130721493276,-19.5428421586914,-19.1630078530883,-22.7859584410975,-22.1033416527066,-22.4731374085984,-22.3487774592436,-23.914129316836,-23.9143516624987,-21.9060013342852,-19.5393133350025,-19.4165679665993,-20.8112293162874,-22.7225644987882,-22.3597572551657,-21.9986461090077,-20.5953644411491,-21.8998854513909,-20.4474731799527,-20.4490042841574,-21.4766466167227,-22.3431720792553,-21.7595529174948,-23.7155572694716,-21.843750098433,-22.3291026756894,-20.2861526681469,-20.4980057627656,-22.458714382101,-20.76632931,-22.6593773222875,-22.1401907823148,-22.3019596782842,-22.4368583389317,-21.8901351545248,-21.8901351545248,-22.1442098183706,-21.9060013342852,-20.7710707433136,-20.4490042841574,-21.9406299095746,-21.9067220051937,-20.8816326863919,-19.7068548478746,-19.9604139754244,-20.9431940032103,-19.8792685755199,-22.6843533831935,-19.9598383521715,-19.9598383521715,-19.3821666484956,-20.9441336305409,-17.6674150687915,-16.84,1106
V38,-24.4933844940411,-26.6037341802591,-21.5635464225971,-20.7798612316394,-19.7193275932467,-19.7193275932467,-24.1822326458275,-21.7368894089848,-22.06748408,-22.3834404536734,-20.0495643683195,-22.5211198225083,-26.2189174597898,-22.1152750949065,-20.1183209215309,-19.1853914473457,-19.1853914473457,-20.97500265,-21.7775210054663,-23.9860928152192,-22.3848524312098,-19.4097171802769,-24.9649409089146,-25.3115039115533,-23.0125227867471,-21.2070872890984,-23.0588519504082,-19.3220425151667,-21.98856735,-21.9950222785579,-24.2217277255084,-20.24062418,-22.9227083050564,-24.4685023394425,-22.3848524312098,-19.6035580550744,-20.9301420093237,-21.5460638173525,-23.8061206568301,-21.9477193257913,-21.9477193257913,-22.6027526894356,-20.9228692860481,-20.2525729029303,-22.3834404536734,-21.2631051686263,-24.0360868842909,-22.4391585679209,-22.0437832606683,-17.2560507889841,-23.4637724262798,-20.2401773771078,-22.1872652545559,-20.071384183857,-20.071384183857,-22.9248819315182,-17.7546979865119,-22.5983477922118,-22.12562938142,-20.6038169614091,-22.160009480777,-21.0160508116966,-21.5883219071843,-20.9228692860481,-19.6096621249107,-16.6044355154292,-21.41914711,-22.1911643643386,-22.4569221036805,-22.5116831672256,-21.1895613524091,-20.9705576732982,-19.1540436239372,-20.6038169614091,-20.071384183857,-24.022255434251,-21.3966854312655,-23.8781701750017,-20.3022190310501,-22.3888965346458,-21.2070872890984,-22.3597293350893,-23.376842058204,-20.40847286,-23.9271591825044,-21.1601302604503,-22.9054423748411,-23.1522818610955,-22.066673819616,-22.066673819616,-21.6711592377933,-20.1026453752931,-21.73508263,-20.2525729029303,-21.1601302604503,-22.9248819315182,-21.0873776127018,-21.3553947330048,-19.5814185122475,-21.5115324963933,-20.2401773771078,-22.8793046186482,-19.1853914473457,-19.1853914473457,-19.5015883540581,-21.3685099150236,-19.1853914473457,-17.8,1136
V39,-26.0901825680512,-27.2235752778099,-21.5309091740757,-22.9214675442578,-19.4936507346608,-19.4936507346608,-25.1827624228873,-26.6357168387562,-22.94363589,-22.7751409918468,-20.2758253776775,-28.1795801873426,-27.8879472626841,-27.414743742337,-19.5650997369135,-22.0788466240225,-22.0788466240225,-21.65189649,-23.5372620045868,-23.2005197401118,-23.0891055712472,-21.5272538954394,-27.5773474374025,-28.1659862302887,-22.9091626590703,-20.7579729232119,-22.0673515067167,-22.6289017252731,-21.57183742,-25.6750636489492,-26.3286343767709,-20.59658913,-20.8960874678318,-23.45568489509,-23.9859586630537,-17.8238274524353,-20.2758253776775,-24.3961752883843,-27.2844477363132,-21.5977183036382,-21.5977183036382,-23.647609052371,-21.740195326591,-22.7174315630175,-25.8944477333678,-21.7989750252887,-22.5554448057842,-22.4343023945106,-23.8725447943674,-15.865281043319,-25.643399839018,-21.894034517728,-24.2250399182378,-20.3652705724087,-20.3652705724087,-21.6632347484272,-20.6826728373889,-22.8247294702757,-22.2193798412651,-20.3653847090185,-22.9179847800181,-21.8321129698501,-22.7435481397079,-18.5485985584535,-22.0788466240225,-20.2208389065933,-22.23585364,-24.00599983616,-22.9768316450416,-22.7229563680189,-21.8046939360141,-21.6632347484272,-19.5650997369135,-22.5078967589602,-22.5257425717456,-27.7869709142492,-21.1227177111758,-27.5258091660624,-25.0682704786975,-23.6516629795997,-21.9213732054781,-23.944336517559,-26.2191756823269,-20.84780123,-25.5859935813917,-21.4738373514566,-25.0262871900458,-24.0509558322847,-22.8906005924448,-22.8906005924448,-22.6875032964599,-22.8493058912358,-22.12187036,-22.3744090915287,-22.4571306455647,-23.0891055712472,-21.0300842275652,-23.5456302771228,-21.5977183036382,-20.8161364274402,-21.491309445527,-24.3946988528053,-18.5485985584535,-18.5485985584535,-20.9180041995063,-21.2832366035807,-19.0017128489405,-18.5,1166
